latitude,longitude,room_type,bathrooms,bedrooms,beds,price,property_type,accommodates
37.80126,-122.42316,Private room,2.0,1.0,1.0,64.0,Private room in home,2
37.76182,-122.44351,Entire home/apt,2.0,3.0,3.0,522.0,Entire rental unit,6
37.78605,-122.41613,Entire home/apt,1.0,0.0,1.0,78.0,Entire rental unit,2
37.79085,-122.43529,Entire home/apt,1.0,0.0,1.0,95.0,Entire rental unit,2
37.77596,-122.50838,Entire home/apt,1.0,1.0,1.0,108.0,Entire rental unit,3
37.75961,-122.43203,Entire home/apt,1.0,1.0,1.0,145.0,Entire rental unit,2
37.75423,-122.42412,Entire home/apt,1.0,1.0,2.0,100.0,Entire rental unit,3
37.7582,-122.42306,Entire home/apt,1.0,0.0,1.0,100.0,Entire rental unit,1
37.75296,-122.45725,Entire home/apt,2.5,3.0,5.0,417.0,Entire home,8
37.77396,-122.43931,Entire home/apt,2.0,2.0,2.0,153.0,Entire rental unit,4
37.79731,-122.42157,Entire home/apt,1.0,1.0,1.0,165.0,Entire rental unit,4
37.71122,-122.43705,Entire home/apt,1.0,1.0,1.0,81.0,Entire rental unit,2
37.74043,-122.41977,Entire home/apt,1.0,2.0,2.0,151.0,Entire condo,4
37.76483,-122.47945,Private room,1.0,1.0,1.0,57.0,Private room in rental unit,2
37.71142,-122.45008,Private room,1.0,1.0,1.0,82.0,Private room in home,2
37.78168488,-122.4380188,Entire home/apt,1.0,1.0,2.0,90.0,Entire rental unit,2
37.75923,-122.43522,Private room,2.0,1.0,1.0,197.0,Private room,2
37.75588,-122.39937,Entire home/apt,1.0,2.0,2.0,139.0,Entire home,3
37.76011,-122.4346,Private room,1.0,1.0,1.0,140.0,Private room,2
37.76249,-122.42926,Entire home/apt,1.0,1.0,2.0,190.0,Entire rental unit,2
37.7777,-122.42631,Entire home/apt,1.0,1.0,1.0,480.0,Entire condo,2
37.75841,-122.46508,Private room,1.0,1.0,1.0,65.0,Private room in guest suite,1
37.76078,-122.43386,Private room,1.0,1.0,1.0,116.0,Private room,2
37.77974,-122.39782,Private room,1.0,1.0,1.0,134.0,Private room in rental unit,1
37.76531,-122.42814,Entire home/apt,1.0,2.0,2.0,186.0,Entire condo,4
37.76007843,-122.4384384,Entire home/apt,2.0,2.0,2.0,305.0,Entire rental unit,5
37.75722,-122.43185,Entire home/apt,1.0,1.0,1.0,177.0,Entire guest suite,2
37.75938,-122.50566,Entire home/apt,1.0,0.0,1.0,145.0,Entire guest suite,2
37.78584,-122.4661,Entire home/apt,1.5,2.0,2.0,274.0,Entire rental unit,4
37.79596,-122.40953,Private room,1.0,1.0,1.0,63.0,Private room in rental unit,1
37.75878,-122.4758,Entire home/apt,1.5,2.0,2.0,167.0,Entire home,4
37.73539,-122.48234,Entire home/apt,1.0,1.0,2.0,162.0,Entire guest suite,4
37.76645,-122.44487,Entire home/apt,1.0,0.0,1.0,169.0,Entire guest suite,2
37.75418,-122.42412,Entire home/apt,1.0,2.0,2.0,119.0,Entire rental unit,5
37.71263,-122.44408,Private room,1.0,1.0,1.0,65.0,Private room in home,2
37.77005,-122.43366,Entire home/apt,1.0,1.0,2.0,187.0,Entire home,4
37.74214,-122.43163,Entire home/apt,1.0,1.0,2.0,160.0,Entire guest suite,2
37.71066,-122.44345,Private room,1.0,1.0,1.0,65.0,Private room in home,2
37.79128,-122.40953,Entire home/apt,1.0,0.0,1.0,60.0,Entire serviced apartment,2
37.7493,-122.44262,Private room,1.0,3.0,3.0,87.0,Private room in home,2
37.77501,-122.41133,Private room,1.0,1.0,1.0,100.0,Private room in condo,2
37.75469,-122.42467,Entire home/apt,1.0,0.0,1.0,91.0,Entire rental unit,2
37.75685,-122.42087,Private room,1.0,1.0,1.0,97.0,Private room in rental unit,2
37.78492,-122.44675,Private room,1.0,2.0,4.0,313.0,Private room in home,4
37.76486,-122.42205,Entire home/apt,1.0,1.0,2.0,118.0,Entire rental unit,2
37.74431,-122.40734,Entire home/apt,1.0,1.0,1.0,195.0,Entire guest suite,2
37.77781,-122.42346,Private room,1.0,0.0,0.0,148.0,Room in hotel,2
37.76299,-122.49784,Entire home/apt,1.0,3.0,4.0,466.0,Entire home,6
37.76799,-122.44947,Entire home/apt,1.0,3.0,3.0,491.0,Entire condo,6
37.7486,-122.42058,Entire home/apt,2.0,2.0,2.0,190.0,Entire rental unit,4
37.78623581,-122.4464722,Private room,1.0,1.0,1.0,268.0,Private room in bed and breakfast,2
37.78623581,-122.4464722,Private room,1.0,1.0,1.0,301.0,Private room in bed and breakfast,2
37.78913,-122.43028,Entire home/apt,1.0,1.0,0.0,100.0,Entire condo,2
37.76437,-122.45183,Entire home/apt,1.0,1.0,1.0,127.0,Entire rental unit,3
37.76226,-122.45215,Entire home/apt,1.0,0.0,1.0,90.0,Entire rental unit,3
37.74334,-122.47579,Private room,1.0,1.0,2.0,64.0,Private room in rental unit,2
37.73182,-122.38605,Private room,1.0,1.0,1.0,59.0,Private room in home,1
37.78695,-122.41132,Private room,1.0,0.0,2.0,226.0,Room in hotel,4
37.77771,-122.42287,Private room,1.0,0.0,1.0,199.0,Room in boutique hotel,2
37.73509,-122.42729,Entire home/apt,1.0,0.0,1.0,155.0,Entire guest suite,2
37.75257,-122.50561,Entire home/apt,1.5,1.0,1.0,91.0,Entire rental unit,2
37.71383,-122.45033,Private room,1.0,1.0,1.0,52.0,Private room in home,1
37.77701,-122.45489,Entire home/apt,1.0,1.0,1.0,227.0,Entire home,2
37.74268,-122.41577,Private room,1.0,1.0,1.0,57.0,Private room in home,2
37.76939,-122.44582,Entire home/apt,1.0,1.0,1.0,90.0,Entire rental unit,3
37.7383912,-122.4149495,Entire home/apt,2.5,4.0,4.0,432.0,Entire home,6
37.76378,-122.42925,Entire home/apt,1.0,2.0,2.0,126.0,Entire rental unit,2
37.78779,-122.42682,Entire home/apt,1.0,1.0,2.0,149.0,Entire rental unit,3
37.74314,-122.5057,Entire home/apt,1.0,1.0,1.0,109.0,Entire guest suite,3
37.78911,-122.41201,Entire home/apt,2.0,2.0,0.0,180.0,Entire rental unit,4
37.75094,-122.41332,Entire home/apt,3.0,3.0,3.0,550.0,Entire home,6
37.80626,-122.43824,Entire home/apt,2.0,2.0,3.0,315.0,Entire home,5
37.77637,-122.40611,Entire home/apt,1.5,1.0,1.0,360.0,Entire loft,4
37.76499,-122.42172,Entire home/apt,4.5,3.0,3.0,634.0,Entire home,6
37.80234,-122.42852,Entire home/apt,1.0,1.0,2.0,298.0,Entire condo,2
37.77944,-122.45332,Private room,2.0,2.0,3.0,250.0,Private room in home,6
